matricula_aluno,nome_aluno,codigo_instituicao,nome_instituicao,sexo_aluno,id_curso,nome_curso,turno_curso,turma_aluno,periodo_inicial_aluno,codigo_departamento,nome_departamento
20211LLPAD21403,,,Campus Vitória,F,,Licenciatura em Letras Português,EAD,,2021/1,,
20231ENGCIV0227,,,Campus Vitória,F,,Engenharia Civil,Integral,,2023/1,,
20231LLPAD22798,,,Campus Vitória,F,,Licenciatura em Letras Português,EAD,,2023/1,,
20201ENGCIV0023,,,Campus Vitória,F,,Engenharia Civil,Integral,,2020/1,,
20251LLPAD21077,,,Campus Vitória,F,,Licenciatura em Letras Português,EAD,,2025/1,,
20221ESA0061,,,Campus Vitória,F,,Engenharia Sanitária e Ambiental,Integral,,2022/1,,
20212LLPAD20366,,,Campus Vitória,F,,Licenciatura em Letras Português,EAD,,2021/2,,
20211LLPAD22450,,,Campus Vitória,M,,Licenciatura em Letras Português,EAD,,2021/1,,
20231LLPAD21430,,,Campus Vitória,F,,Licenciatura em Letras Português,EAD,,2023/1,,
20251LLPAD22197,,,Campus Vitória,F,,Licenciatura em Letras Português,EAD,,2025/1,,
20251LLPAD20755,,,Campus Vitória,F,,Licenciatura em Letras Português,EAD,,2025/1,,
20231LLPAD22860,,,Campus Vitória,F,,Licenciatura em Letras Português,EAD,,2023/1,,
20231LLPAD21309,,,Campus Vitória,M,,Licenciatura em Letras Português,EAD,,2023/1,,
20251LIMATN0215,,,Campus Vitória,M,,Licenciatura em Matemática - Noturno,Noturno,,2025/1,,
20172LLPAD20253,,,Campus Vitória,F,,Licenciatura em Letras Português,Integral,,2017/2,,
20251LLPAD21662,,,Campus Vitória,F,,Licenciatura em Letras Português,EAD,,2025/1,,
20181LLP0604,,,Campus Vitória,M,,Licenciatura em Letras,Integral,,2018/1,,
20251LLPAD21514,,,Campus Vitória,F,,Licenciatura em Letras Português,EAD,,2025/1,,
20251LLPAD20410,,,Campus Vitória,F,,Licenciatura em Letras Português,EAD,,2025/1,,
20251LIMATN0290,,,Campus Vitória,M,,Licenciatura em Matemática - Noturno,Noturno,,2025/1,,
20171LLPAD23468,,,Campus Vitória,F,,Licenciatura em Letras Português,Integral,,2017/1,,
20251LLPAD21530,,,Campus Vitória,F,,Licenciatura em Letras Português,EAD,,2025/1,,
20192LLP0072,,,Campus Vitória,M,,Licenciatura em Letras,Noturno,,2019/2,,
20231LLPAD21805,,,Campus Vitória,F,,Licenciatura em Letras Português,EAD,,2023/1,,
20211GEM0581,,,Campus Vitória,M,,Engenharia Mecânica,Integral,,2021/1,,
20251LLPAD20917,,,Campus Vitória,F,,Licenciatura em Letras Português,EAD,,2025/1,,
20251LLPAD20585,,,Campus Vitória,F,,Licenciatura em Letras Português,EAD,,2025/1,,
20231LLPAD21449,,,Campus Vitória,F,,Licenciatura em Letras Português,EAD,,2023/1,,
20171LLPAD21872,,,Campus Vitória,F,,Licenciatura em Letras Português,Integral,,2017/1,,
20251LLPAD20100,,,Campus Vitória,F,,Licenciatura em Letras Português,EAD,,2025/1,,
20251LLPAD20119,,,Campus Vitória,F,,Licenciatura em Letras Português,EAD,,2025/1,,
20251LLPAD22251,,,Campus Vitória,F,,Licenciatura em Letras Português,EAD,,2025/1,,
20231LLPAD22410,,,Campus Vitória,F,,Licenciatura em Letras Português,EAD,,2023/1,,
20231LLPAD20744,,,Campus Vitória,F,,Licenciatura em Letras Português,EAD,,2023/1,,
20231ENGCIV0154,,,Campus Vitória,F,,Engenharia Civil,Integral,,2023/1,,
20211ENGCIV0070,,,Campus Vitória,M,,Engenharia Civil,Integral,,2021/1,,
20241EN20063,,,Campus Vitória,M,,Engenharia Elétrica,Integral,,2024/1,,
2024119520115,,,Campus Vitória,M,,Engenharia Metalúrgica - CH Comp 200,Integral,,2024/1,,
20201GEM0075,,,Campus Vitória,M,,Engenharia Mecânica,Integral,,2020/1,,
20201ENGCIV0457,,,Campus Vitória,M,,Engenharia Civil,Integral,,2020/1,,
20231GEM0119,,,Campus Vitória,M,,Engenharia Mecânica,Integral,,2023/1,,
2022119520038,,,Campus Vitória,M,,Engenharia Metalúrgica - CH Comp 200,Integral,,2022/1,,
20251ENGCIV0270,,,Campus Vitória,M,,Engenharia Civil,Integral,,2025/1,,
20241LIMATN0162,,,Campus Vitória,M,,Licenciatura em Matemática - Noturno,Noturno,,2024/1,,
20251LLPAD22898,,,Campus Vitória,M,,Licenciatura em Letras Português,EAD,,2025/1,,
20221GEM0346,,,Campus Vitória,M,,Engenharia Mecânica,Integral,,2022/1,,
20201GEM0504,,,Campus Vitória,M,,Engenharia Mecânica,Integral,,2020/1,,
20221ENGCIV0042,,,Campus Vitória,M,,Engenharia Civil,Integral,,2022/1,,
20251GEM0058,,,Campus Vitória,M,,Engenharia Mecânica,Integral,,2025/1,,
20231LLPAD20400,,,Campus Vitória,M,,Licenciatura em Letras Português,EAD,,2023/1,,
201211950093,,,Campus Vitória,M,,Engenharia Metalúrgica - CH Comp 200,Integral,,2012/1,,
20251ENGCIV0319,,,Campus Vitória,M,,Engenharia Civil,Integral,,2025/1,,
20241LLP0362,,,Campus Vitória,M,,Licenciatura em Letras,Noturno,,2024/1,,
20251LLPAD20259,,,Campus Vitória,M,,Licenciatura em Letras Português,EAD,,2025/1,,
20241GEM0137,,,Campus Vitória,M,,Engenharia Mecânica,Integral,,2024/1,,
20221EN20027,,,Campus Vitória,M,,Engenharia Elétrica,Integral,,2022/1,,
20251GEM0120,,,Campus Vitória,M,,Engenharia Mecânica,Integral,,2025/1,,
20231LLPAD21813,,,Campus Vitória,F,,Licenciatura em Letras Português,EAD,,2023/1,,
20251LLPAD21638,,,Campus Vitória,F,,Licenciatura em Letras Português,EAD,,2025/1,,
20241LLP0168,,,Campus Vitória,M,,Licenciatura em Letras,Noturno,,2024/1,,
20232LISL0099,,,Campus Vitória,F,,Letras Inglês - Segunda Licenciatura - Integral,Integral,,2023/2,,
20231LLPAD20760,,,Campus Vitória,F,,Licenciatura em Letras Português,EAD,,2023/1,,
20251LLPAD21158,,,Campus Vitória,F,,Licenciatura em Letras Português,EAD,,2025/1,,
20251LLPAD22588,,,Campus Vitória,F,,Licenciatura em Letras Português,EAD,,2025/1,,
20221LIMATN0216,,,Campus Vitória,F,,Licenciatura em Matemática - Noturno,Noturno,,2022/1,,
20251LLPAD20275,,,Campus Vitória,F,,Licenciatura em Letras Português,EAD,,2025/1,,
20211LLPAD21055,,,Campus Vitória,F,,Licenciatura em Letras Português,EAD,,2021/1,,
2022119520046,,,Campus Vitória,F,,Engenharia Metalúrgica - CH Comp 200,Integral,,2022/1,,
20251LLPAD22464,,,Campus Vitória,F,,Licenciatura em Letras Português,EAD,,2025/1,,
20251LLPAD21239,,,Campus Vitória,F,,Licenciatura em Letras Português,EAD,,2025/1,,
20232LLPAD20636,,,Campus Vitória,F,,Licenciatura em Letras Português,EAD,,2023/2,,
20191GEM0146,,,Campus Vitória,M,,Engenharia Mecânica,Integral,,2019/1,,
20242GEM0040,,,Campus Vitória,M,,Engenharia Mecânica,Integral,,2024/2,,
20231LIMATN0018,,,Campus Vitória,F,,Licenciatura em Matemática - Noturno,Noturno,,2023/1,,
20231LLPAD20779,,,Campus Vitória,F,,Licenciatura em Letras Português,EAD,,2023/1,,
20251LLPAD21859,,,Campus Vitória,F,,Licenciatura em Letras Português,EAD,,2025/1,,
20182LLP0089,,,Campus Vitória,F,,Licenciatura em Letras,Noturno,,2018/2,,
20241GEM0366,,,Campus Vitória,M,,Engenharia Mecânica,Integral,,2024/1,,
20201GEM0539,,,Campus Vitória,M,,Engenharia Mecânica,Integral,,2020/1,,
20251LLPAD20844,,,Campus Vitória,M,,Licenciatura em Letras Português,EAD,,2025/1,,
20251GEM0295,,,Campus Vitória,M,,Engenharia Mecânica,Integral,,2025/1,,
20251LLP0100,,,Campus Vitória,M,,Licenciatura em Letras,Noturno,,2025/1,,
20251GEM0236,,,Campus Vitória,M,,Engenharia Mecânica,Integral,,2025/1,,
20241ENGCIV0398,,,Campus Vitória,M,,Engenharia Civil,Integral,,2024/1,,
20191LIMATN0045,,,Campus Vitória,M,,Licenciatura em Matemática - Noturno,Noturno,,2019/1,,
20201EN20457,,,Campus Vitória,M,,Engenharia Elétrica,Integral,,2020/1,,
20251ENGCIV0327,,,Campus Vitória,M,,Engenharia Civil,Integral,,2025/1,,
20251GEM0465,,,Campus Vitória,M,,Engenharia Mecânica,Integral,,2025/1,,
2025119520091,,,Campus Vitória,M,,Engenharia Metalúrgica - CH Comp 200,Integral,,2025/1,,
20251LLPAD22766,,,Campus Vitória,M,,Licenciatura em Letras Português,EAD,,2025/1,,
20251EN20162,,,Campus Vitória,M,,Engenharia Elétrica,Integral,,2025/1,,
20251GEM0228,,,Campus Vitória,M,,Engenharia Mecânica,Integral,,2025/1,,
20241LLP0125,,,Campus Vitória,F,,Licenciatura em Letras,Noturno,,2024/1,,
20251LLPAD20437,,,Campus Vitória,F,,Licenciatura em Letras Português,EAD,,2025/1,,
20251LLPAD22650,,,Campus Vitória,F,,Licenciatura em Letras Português,EAD,,2025/1,,
20251LLPAD21042,,,Campus Vitória,F,,Licenciatura em Letras Português,EAD,,2025/1,,
2020119520333,,,Campus Vitória,F,,Engenharia Metalúrgica - CH Comp 200,Integral,,2020/1,,
20211LLPAD21420,,,Campus Vitória,F,,Licenciatura em Letras Português,EAD,,2021/1,,
20231EN20010,,,Campus Vitória,M,,Engenharia Elétrica,Integral,,2023/1,,
20251LIMATN0193,,,Campus Vitória,M,,Licenciatura em Matemática - Noturno,Noturno,,2025/1,,
20231EN20355,,,Campus Vitória,M,,Engenharia Elétrica,Integral,,2023/1,,
20251LLPAD21972,,,Campus Vitória,F,,Licenciatura em Letras Português,EAD,,2025/1,,
20211GEM0557,,,Campus Vitória,M,,Engenharia Mecânica,Integral,,2021/1,,
20251ENGCIV0300,,,Campus Vitória,F,,Engenharia Civil,Integral,,2025/1,,
20242LLP0020,,,Campus Vitória,F,,Licenciatura em Letras,Noturno,,2024/2,,
20251LLPAD22154,,,Campus Vitória,M,,Licenciatura em Letras Português,EAD,,2025/1,,
20251LIMATN0339,,,Campus Vitória,F,,Licenciatura em Matemática - Noturno,Noturno,,2025/1,,
20251LIMATN0282,,,Campus Vitória,F,,Licenciatura em Matemática - Noturno,Noturno,,2025/1,,
20251LLP0356,,,Campus Vitória,M,,Licenciatura em Letras,Noturno,,2025/1,,
20241LLP0370,,,Campus Vitória,F,,Licenciatura em Letras,Noturno,,2024/1,,
20251LLPAD22731,,,Campus Vitória,F,,Licenciatura em Letras Português,EAD,,2025/1,,
20231LLP0441,,,Campus Vitória,M,,Licenciatura em Letras,Noturno,,2023/1,,
2017119520333,,,Campus Vitória,M,,Engenharia Metalúrgica - CH Comp 200,Integral,,2017/1,,
20251ENGCIV0190,,,Campus Vitória,M,,Engenharia Civil,Integral,,2025/1,,
20251ESA0024,,,Campus Vitória,M,,Engenharia Sanitária e Ambiental,Integral,,2025/1,,
20251LIMATN0410,,,Campus Vitória,M,,Licenciatura em Matemática - Noturno,Integral,,2025/1,,
20251GEM0198,,,Campus Vitória,M,,Engenharia Mecânica,Integral,,2025/1,,
2022119520348,,,Campus Vitória,M,,Engenharia Metalúrgica - CH Comp 200,Integral,,2022/1,,
20251LLPAD20771,,,Campus Vitória,M,,Licenciatura em Letras Português,EAD,,2025/1,,
20212LLPAD20340,,,Campus Vitória,M,,Licenciatura em Letras Português,EAD,,2021/2,,
20202LLPAD20025,,,Campus Vitória,M,,Licenciatura em Letras Português,Integral,,2020/2,,
2025119520229,,,Campus Vitória,M,,Engenharia Metalúrgica - CH Comp 200,Integral,,2025/1,,
20171LLPAD20914,,,Campus Vitória,F,,Licenciatura em Letras Português,Integral,,2017/1,,
20231LLPAD22941,,,Campus Vitória,F,,Licenciatura em Letras Português,EAD,,2023/1,,
20191GEM0260,,,Campus Vitória,M,,Engenharia Mecânica,Integral,,2019/1,,
20231LLPAD20426,,,Campus Vitória,M,,Licenciatura em Letras Português,EAD,,2023/1,,
20251LIMATN0304,,,Campus Vitória,M,,Licenciatura em Matemática - Noturno,Noturno,,2025/1,,
20181LLP0582,,,Campus Vitória,M,,Licenciatura em Letras,Noturno,,2018/1,,
20242ENGCIV0042,,,Campus Vitória,M,,Engenharia Civil,Integral,,2024/2,,
20242LLP0098,,,Campus Vitória,M,,Licenciatura em Letras,Noturno,,2024/2,,
20241ESA0286,,,Campus Vitória,F,,Engenharia Sanitária e Ambiental,Integral,,2024/1,,
20231LIMATN0158,,,Campus Vitória,F,,Licenciatura em Matemática - Noturno,Noturno,,2023/1,,
20251LLPAD21115,,,Campus Vitória,F,,Licenciatura em Letras Português,EAD,,2025/1,,
20241ENGCIV0274,,,Campus Vitória,F,,Engenharia Civil,Integral,,2024/1,,
2017119520392,,,Campus Vitória,M,,Engenharia Metalúrgica - CH Comp 200,Integral,,2017/1,,
20171LIMATN0387,,,Campus Vitória,M,,Licenciatura em Matemática - Noturno,Noturno,,2017/1,,
20191ESA0163,,,Campus Vitória,M,,Engenharia Sanitária e Ambiental,Integral,,2019/1,,
20251LLPAD20445,,,Campus Vitória,M,,Licenciatura em Letras Português,EAD,,2025/1,,
20251LLPAD21140,,,Campus Vitória,M,,Licenciatura em Letras Português,EAD,,2025/1,,
20251LLPAD23061,,,Campus Vitória,F,,Licenciatura em Letras Português,EAD,,2025/1,,
20172LLPAD20814,,,Campus Vitória,F,,Licenciatura em Letras Português,Integral,,2017/2,,
20231ESA0144,,,Campus Vitória,M,,Engenharia Sanitária e Ambiental,Integral,,2023/1,,
20251LLPAD22910,,,Campus Vitória,F,,Licenciatura em Letras Português,EAD,,2025/1,,
20191EN20315,,,Campus Vitória,F,,Engenharia Elétrica,Integral,,2019/1,,
20251LLPAD20461,,,Campus Vitória,F,,Licenciatura em Letras Português,EAD,,2025/1,,
20251LLPAD20674,,,Campus Vitória,F,,Licenciatura em Letras Português,EAD,,2025/1,,
20231LLPAD21830,,,Campus Vitória,F,,Licenciatura em Letras Português,EAD,,2023/1,,
20251LIMATN0126,,,Campus Vitória,M,,Licenciatura em Matemática - Noturno,Noturno,,2025/1,,
20231LLPAD20434,,,Campus Vitória,F,,Licenciatura em Letras Português,EAD,,2023/1,,
20182LLPAD20365,,,Campus Vitória,F,,Licenciatura em Letras Português,Integral,,2018/2,,
20211LLPAD21730,,,Campus Vitória,F,,Licenciatura em Letras Português,EAD,,2021/1,,
20251LLPAD21174,,,Campus Vitória,F,,Licenciatura em Letras Português,EAD,,2025/1,,
20231LLPAD22623,,,Campus Vitória,F,,Licenciatura em Letras Português,EAD,,2023/1,,
20211LLPAD22515,,,Campus Vitória,F,,Licenciatura em Letras Português,EAD,,2021/1,,
20251LLPAD22111,,,Campus Vitória,M,,Licenciatura em Letras Português,EAD,,2025/1,,
20231ESA0284,,,Campus Vitória,F,,Engenharia Sanitária e Ambiental,Integral,,2023/1,,
20251LLPAD23177,,,Campus Vitória,F,,Licenciatura em Letras Português,EAD,,2025/1,,
20251LLPAD21255,,,Campus Vitória,F,,Licenciatura em Letras Português,EAD,,2025/1,,
20121EN0129,,,Campus Vitória,F,,Engenharia Elétrica,Integral,,2012/1,,
20171LLPAD23972,,,Campus Vitória,F,,Licenciatura em Letras Português,Integral,,2017/1,,
20172LLPAD21098,,,Campus Vitória,F,,Licenciatura em Letras Português,Integral,,2017/2,,
2021119520056,,,Campus Vitória,M,,Engenharia Metalúrgica - CH Comp 200,Integral,,2021/1,,
20241LLP0206,,,Campus Vitória,F,,Licenciatura em Letras,Noturno,,2024/1,,
20172LLP0028,,,Campus Vitória,F,,Licenciatura em Letras,Noturno,,2017/2,,
20251LIMATN0010,,,Campus Vitória,F,,Licenciatura em Matemática - Noturno,Noturno,,2025/1,,
20211LLPAD22590,,,Campus Vitória,F,,Licenciatura em Letras Português,EAD,,2021/1,,
20171LLPAD23824,,,Campus Vitória,F,,Licenciatura em Letras Português,Integral,,2017/1,,
20211ENGCIV0275,,,Campus Vitória,F,,Engenharia Civil,Integral,,2021/1,,
20222LISL0082,,,Campus Vitória,F,,Letras Inglês - Segunda Licenciatura - Integral,Integral,,2022/2,,
20251LLPAD22383,,,Campus Vitória,M,,Licenciatura em Letras Português,EAD,,2025/1,,
20201LIMATN0299,,,Campus Vitória,M,,Licenciatura em Matemática - Noturno,Noturno,,2020/1,,
20251ESA0342,,,Campus Vitória,M,,Engenharia Sanitária e Ambiental,Integral,,2025/1,,
2022119520062,,,Campus Vitória,M,,Engenharia Metalúrgica - CH Comp 200,Integral,,2022/1,,
20251LLPAD20747,,,Campus Vitória,F,,Licenciatura em Letras Português,EAD,,2025/1,,
20232LLPAD20628,,,Campus Vitória,F,,Licenciatura em Letras Português,EAD,,2023/2,,
2022119520321,,,Campus Vitória,F,,Engenharia Metalúrgica - CH Comp 200,Integral,,2022/1,,
20251ENGCIV0246,,,Campus Vitória,F,,Engenharia Civil,Integral,,2025/1,,
2025119520300,,,Campus Vitória,F,,Engenharia Metalúrgica - CH Comp 200,Integral,,2025/1,,
20221ENGCIV0239,,,Campus Vitória,F,,Engenharia Civil,Integral,,2022/1,,
20231LLPAD22550,,,Campus Vitória,F,,Licenciatura em Letras Português,EAD,,2023/1,,
20241EN20292,,,Campus Vitória,F,,Engenharia Elétrica,Integral,,2024/1,,
20221ENGCIV0336,,,Campus Vitória,F,,Engenharia Civil,Integral,,2022/1,,
20211ESA0086,,,Campus Vitória,F,,Engenharia Sanitária e Ambiental,Integral,,2021/1,,
20251LLPAD20798,,,Campus Vitória,F,,Licenciatura em Letras Português,EAD,,2025/1,,
2023119520079,,,Campus Vitória,F,,Engenharia Metalúrgica - CH Comp 200,Integral,,2023/1,,
20241GEM0153,,,Campus Vitória,F,,Engenharia Mecânica,Integral,,2024/1,,
20251EN20260,,,Campus Vitória,M,,Engenharia Elétrica,Integral,,2025/1,,
20231GEM0321,,,Campus Vitória,M,,Engenharia Mecânica,Integral,,2023/1,,
20231LIMATN0301,,,Campus Vitória,M,,Licenciatura em Matemática - Noturno,Noturno,,2023/1,,
20221GEM0397,,,Campus Vitória,M,,Engenharia Mecânica,Integral,,2022/1,,
20191LIMATN0452,,,Campus Vitória,M,,Licenciatura em Matemática - Noturno,Noturno,,2019/1,,
20251LLPAD22405,,,Campus Vitória,F,,Licenciatura em Letras Português,EAD,,2025/1,,
20211GEM0018,,,Campus Vitória,M,,Engenharia Mecânica,Integral,,2021/1,,
20201GEM0091,,,Campus Vitória,M,,Engenharia Mecânica,Integral,,2020/1,,
20221ESA0347,,,Campus Vitória,M,,Engenharia Sanitária e Ambiental,Integral,,2022/1,,
20251LLPAD22774,,,Campus Vitória,M,,Licenciatura em Letras Português,EAD,,2025/1,,
20251EN20219,,,Campus Vitória,F,,Engenharia Elétrica,Integral,,2025/1,,
20241LLP0320,,,Campus Vitória,F,,Licenciatura em Letras,Noturno,,2024/1,,
20231LLPAD21856,,,Campus Vitória,F,,Licenciatura em Letras Português,EAD,,2023/1,,
20242LLPAD20039,,,Campus Vitória,F,,Licenciatura em Letras Português,EAD,,2024/2,,
20231LLPAD20469,,,Campus Vitória,F,,Licenciatura em Letras Português,EAD,,2023/1,,
20221LLP0423,,,Campus Vitória,F,,Licenciatura em Letras,Noturno,,2022/1,,
20181LLP0531,,,Campus Vitória,F,,Licenciatura em Letras,Noturno,,2018/1,,
20231ENGCIV0316,,,Campus Vitória,M,,Engenharia Civil,Integral,,2023/1,,
20241EN20314,,,Campus Vitória,M,,Engenharia Elétrica,Integral,,2024/1,,
20251EN20057,,,Campus Vitória,M,,Engenharia Elétrica,Integral,,2025/1,,
20221EN20035,,,Campus Vitória,M,,Engenharia Elétrica,Integral,,2022/1,,
20251LIMATN0347,,,Campus Vitória,F,,Licenciatura em Matemática - Noturno,Noturno,,2025/1,,
20221ESA0088,,,Campus Vitória,F,,Engenharia Sanitária e Ambiental,Integral,,2022/1,,
2025119520121,,,Campus Vitória,F,,Engenharia Metalúrgica - CH Comp 200,Integral,,2025/1,,
20241ENGCIV0100,,,Campus Vitória,F,,Engenharia Civil,Integral,,2024/1,,
20231ENGCIV0324,,,Campus Vitória,F,,Engenharia Civil,Integral,,2023/1,,
20251EN20286,,,Campus Vitória,M,,Engenharia Elétrica,Integral,,2025/1,,
20211LLPAD22051,,,Campus Vitória,M,,Licenciatura em Letras Português,EAD,,2021/1,,
20231LLPAD20477,,,Campus Vitória,F,,Licenciatura em Letras Português,EAD,,2023/1,,
20241EN20080,,,Campus Vitória,F,,Engenharia Elétrica,Integral,,2024/1,,
20242LIMATN0011,,,Campus Vitória,M,,Licenciatura em Matemática - Noturno,Noturno,,2024/2,,
20241GEM0161,,,Campus Vitória,F,,Engenharia Mecânica,Integral,,2024/1,,
20151LLP0102,,,Campus Vitória,M,,Licenciatura em Letras,Noturno,,2015/1,,
20251LLP0364,,,Campus Vitória,M,,Licenciatura em Letras,Noturno,,2025/1,,
20251LLPAD20976,,,Campus Vitória,M,,Licenciatura em Letras Português,EAD,,2025/1,,
20251LLPAD20933,,,Campus Vitória,F,,Licenciatura em Letras Português,EAD,,2025/1,,
20251LLPAD22758,,,Campus Vitória,F,,Licenciatura em Letras Português,Integral,,2025/1,,
20232LISL0226,,,Campus Vitória,F,,Letras Inglês - Segunda Licenciatura - Integral,Integral,,2023/2,,
20242EN20015,,,Campus Vitória,F,,Engenharia Elétrica,Integral,,2024/2,,
20161LIMATN0461,,,Campus Vitória,M,,Licenciatura em Matemática - Noturno,Noturno,,2016/1,,
20201GEM0393,,,Campus Vitória,M,,Engenharia Mecânica,Integral,,2020/1,,
20251LLPAD21450,,,Campus Vitória,M,,Licenciatura em Letras Português,EAD,,2025/1,,
20241GEM0170,,,Campus Vitória,M,,Engenharia Mecânica,Integral,,2024/1,,
20181LIMATN0553,,,Campus Vitória,M,,Licenciatura em Matemática - Noturno,Noturno,,2018/1,,
20251LLPAD20852,,,Campus Vitória,F,,Licenciatura em Letras Português,EAD,20251.LLPAD2.1AC,2025/1,,
20241ENGCIV0282,,,Campus Vitória,F,,Engenharia Civil,Integral,,2024/1,,
20161LIMATN0518,,,Campus Vitória,M,,Licenciatura em Matemática - Noturno,Noturno,,2016/1,,
20212LLPAD20145,,,Campus Vitória,M,,Licenciatura em Letras Português,EAD,,2021/2,,
20171LLPAD21031,,,Campus Vitória,F,,Licenciatura em Letras Português,Integral,,2017/1,,
20251LLPAD22170,,,Campus Vitória,M,,Licenciatura em Letras Português,EAD,,2025/1,,
20222LISL0090,,,Campus Vitória,M,,Letras Inglês - Segunda Licenciatura - Integral,Integral,,2022/2,,
20211EN20076,,,Campus Vitória,M,,Engenharia Elétrica,Integral,,2021/1,,
20201ESA0181,,,Campus Vitória,M,,Engenharia Sanitária e Ambiental,Integral,,2020/1,,
20231GEM0020,,,Campus Vitória,M,,Engenharia Mecânica,Integral,,2023/1,,
20232GEM0022,,,Campus Vitória,M,,Engenharia Mecânica,Integral,,2023/2,,
20231LIMATN0263,,,Campus Vitória,M,,Licenciatura em Matemática - Noturno,Noturno,,2023/1,,
20221GEM0290,,,Campus Vitória,M,,Engenharia Mecânica,Integral,,2022/1,,
20211EN20084,,,Campus Vitória,M,,Engenharia Elétrica,Integral,,2021/1,,
20251LLPAD22790,,,Campus Vitória,M,,Licenciatura em Letras Português,EAD,,2025/1,,
20251GEM0309,,,Campus Vitória,M,,Engenharia Mecânica,Integral,,2025/1,,
